amount_reviews,critics_consensus,date,duration,genre,images,rating,title
83,在愛情的世界裡，我們是彼此的怪胎。 陳柏青是一名嚴重神經性強迫症患者，有非常嚴重的潔癖，非不得已要出門時都是全副武裝；穿防塵衣、戴手套、戴口罩，還會不停的洗手，所以他幾乎沒辦法正常社交生活。在一般人眼中，柏青就是個異於常人的怪胎。每月的15號是柏青唯一一天出門採買的日子，就在某個命運的15號，他遇見了與他「同病相憐」的另一個怪胎—陳靜。陳靜除了跟柏青一樣有嚴重的潔癖之外，她的皮膚只要在家以外的地方待上超過四小時就會嚴重過敏，全身長出紅斑。原本以為自己要永遠孤單活在這世界上的兩人，老天爺讓他們相遇，發展出一塵不染的愛情，彷彿擁有了彼此就不再害怕被世界遺棄。然而這段看似命中註定的關係，卻在柏青的強迫症突然消失後，漸漸的變了調…愛情的承諾，真的能永保新鮮嗎？ ,2020-08-07,片長：01時44分,劇情,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\怪胎.jpg,4.1,怪胎
97,《天劫倒數》故事敘述一顆名為「克拉克」的彗星，從地球旁邊高速掠過，其大型碎片落入地球，造成城市毀滅與難以估計的生命財產損失。政府緊急開放給某些人有資格躲入地下緊急避難所，以躲避48小時後更具毀滅性的隕石衝擊，約翰蓋瑞迪(傑哈巴特勒 飾)雖然不明白自己為何被選中，但是他決定把握這個機會，為自己與家人爭取活下去的機會。,2020-08-12,片長：02時00分,,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\天劫倒數.jpg,3.9,天劫倒數
92,★禾浩辰、賴雅妍繼《等一個人咖啡》再度同框，2018金馬入圍、台北電影獎最佳短片獎導演王逸帆執導 ★《紅衣小女孩》系列電影總監製曾瀚賢最新力作 ★立法院爆發活屍病毒！多數立委高官遭到感染，互撕互咬，鮮血直流，高層下令全數殲滅控制疫情  標準魯蛇王有為（禾浩辰 飾）是立法院裡的替代役，卻在立委熊穎穎（賴雅妍飾）與反派立委的衝突中，意外害熊穎穎使用暴力，不得不引咎辭職，她便強硬的要求王有為替她把立委選回來。連班長都沒當過的王有為就這樣補選上了立委！  新科立委王有為上任的某天，立法院爆發化工廠流出活屍病毒，立委高官甚至總統一個個互咬變成活屍，瞬間快速傳染，所有立委成了活屍，立法院成為血流成河的人間煉獄。王有為在與活屍立委廝殺的過程中，發現自己竟對病毒免疫，他與倖存者熊穎穎等人決定打爆活屍，奮力逃出立法院，因為他們全都想要活著出去，一個都不能少！  【關於電影】  《逃出立法院》中充滿政治嘲諷和黑色幽默，但這些元素皆直指故事核心概念：「家」。  故事中主角群其實就是一個來自社會各個階層的大家庭，而隨著故事發展，主角也從一個憤世嫉俗的孤兒，慢慢體會到自己的家人就在身邊，成長為一個願意付出的人。採用非典型的「活屍們」來表現現實中不盡理理想的環境，象徵那些為了自己的利益把這個地方搞得亂七八糟的人。  在爽快與活屍廝殺的同時，透過主角的成長，也讓觀眾得到「這個地方就算被搞得再爛都是我們的家，不論如何都要把這個家變得更好。」的啟發。本片透過不停的拉扯、對撞、衝突，去展開一場血淋淋且極具痛感的對話，而對話的終點在於更多的「理解」。不同世代，不管是憤怒衝撞或厭世嚷嚷著說要「逃離鬼島」，其實往往都源自於對臺灣這塊土地的殷切期許。,2020-08-14,片長：01時36分,喜劇,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\逃出立法院.jpg,4.0,逃出立法院
96,「因為我決心要成為妳心目中的正義使者。」  少年不再逃避真相。 為了拯救少女、為了貫徹自己選擇的正義。  魔術師〈御主〉與英靈〈從者〉以萬能許願器「聖杯」為中心，展開的戰鬥——「聖杯戰爭」。這場戰爭的本質已然扭曲，間桐臟硯企圖利用櫻來完成自己的夙願。間桐櫻與自己犯下的罪孽，沈淪幽深的黑暗中。發誓要保護櫻的衛宮士郎，為了終結「聖杯戰爭」和遠坂凜聯手投身於慘無人道的戰爭中。另一方面，深知這場戰爭真相的伊莉亞・馮・艾因茲貝倫也挺身面對自己的命運…  少年力抗迎面而來的狂風，挑戰命運， 他的心意，少女是否能了解？  迎向終局的「聖杯戰爭」——。最後之戰，即將揭開序幕。 ,2020-08-15,片長：02時02分,奇幻,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\Fate/staynight[Heaven'sFeel]III.春櫻之歌.jpg,4.4,Fate/stay night [Heaven's Feel] III.春櫻之歌
92,★ 七夕情人節 戀愛電影首選 ★ 新海誠力推！岩井俊二 繼情書後最動人的純愛的電影書寫 ★ 時隔22年 松隆子&福山雅治再結戲緣  裕里的姊姊未咲撒手人寰。裕里（松隆子 飾）在告別式上，從外甥女鮎美（廣瀨鈴 飾）口中得知，有一封寄給未咲的同學會通知。裕里前往姊姊的同學會，想告知姊姊過世的消息，卻被眾人誤認為是曾為校花的姊姊，並且與她的初戀對象鏡史郎（福山雅治 飾）重逢。  一場誤會開啟了裕里與鏡史郎之間奇妙的書信往來。學生時期的鏡史郎（神木隆之介 飾）和少女未咲（廣瀨鈴 飾）以及少女裕里（森七菜 飾）之間淡淡的初戀情誼，又彷彿透過往返的信札鮮活起來。書信悄然串起他們的心，讓未咲死亡的真相、過去及現在，以及各自深藏在內心的初戀情懷，即將穿越時空有新了的發展───  催生出《情書》、《燕尾蝶》、《四月物語》、《花與愛麗絲》等經典名作的電影導演──岩井俊二。他闖蕩影壇的20多年當中，巧妙地切入各個時代，刻劃出各種當代的愛情。每部作品都有忠實支持者的岩井俊二導演，首度以自身的出身地「宮城縣」作為故事背景，讓錯過的書信情牽兩個世代的男女，《最後的情書》描繪出他們各自的心靈重建與成長。大師岩井俊二的新片，集結到松隆子、廣瀨鈴、庵野秀明、森七菜、神木隆之介、福山雅治等超豪華卡司，老班底中山美穗和豐川悅司也來友情客串。不但讓人重溫名作『情書』的世界，並構築出全新的娛樂視角。 ,2020-08-21,片長：02時01分,劇情,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\最後的情書.jpg,4.0,最後的情書
71,★ 韓國電影大廠CJ娛樂合力打造！ ★ 翻拍自韓國驚悚犯罪電影《盲證》！ ★「看不見」的目擊者 該如何指認真兇！ ★ 台灣觀眾搶先目睹海外唯一上映！  小秋〈方英桃 飾〉是位前實習警察，在一場意外中不幸喪失視力。而她涉入一起她認為是謀殺案的事件當中，因而決定站出來作證，但卻因「看不見」而不被警方採信，此時，另一名證人竟突然出現提供跟她相反的證詞，調查單位正感困惑之時，藏於暗處的兇手決心對她不利。 ,2020-08-21,片長：01時45分,,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\看不見的證人.jpg,3.5,看不見的證人
97,★ 2020白色情人節，最純粹可愛，又帶有一絲傷心的初戀告白 ★ 億萬名導林孝謙編劇，改編知名作家肆一同名暢銷作品 ★ 集合台灣新生代清新組合，再造愛情電影全新CP  田筱湘（陳妤 飾）是個熱愛肆一散文及塔羅牌算命的女孩，但內心深處，她還有另一個摰愛，就是青梅竹馬的李助豪（曹佑寧 飾），在她求神問卜算出天時地利人和的時機，準備要告白時，李助豪竟先向校花網紅，也是她的好友宋依靜（林映唯 飾）告白了！  宋依靜卻對李助豪開了交往條件，她要求李助豪展現追求誠意的任務就是必需促成3對絕緣的男女展開戀情！包括：冰山美人的美術老師史東與暗戀她多年的健身房老闆劉志晾，還有全校最討人厭的怪妹阿余，她病態般的不停向校草羅丹尼公開示愛，以及黑社會大姊頭御姊竟然看上了哲學系的阿山，要讓這3對神組合交往，簡直是MISSION IMPOSSIBLE。  一向是工具人的李助豪竟傻傻同意要求，消息一出轟動全校，其實束手無策的他趕忙向好友田筱湘求援。田筱湘初戀破滅，卻因捨不得看著好友難過，不得不懷著複雜心情，半推半就下同意幫忙，她心中的初戀會走向剛剛好的完美結局嗎？ ,2020-08-21,片長：01時48分,劇情,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\可不可以，你也剛好喜歡我.jpg,4.6,可不可以，你也剛好喜歡我
92,漫威影業首部驚悚作品，顛覆影迷對漫威英雄的想像，全新型態《變種人》驚悚登場。當五位擁有特殊能力的青少年被關入秘密機構，有一股超自然惡勢力正蠢蠢欲動，他們必須面對過去的罪惡，但內心的恐懼即將成真。神秘的背後似乎有巨大的陰謀正在成形，他們是否能勇敢對抗自身的力量，逃脫這一切枷鎖…,2020-08-27,片長：01時34分,冒險,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\變種人.jpg,3.1,變種人
99,諾蘭導演的全新鉅作《TENET天能》演員卡司包括約翰大衛華盛頓、羅伯派汀森、伊莉莎白戴比姬、亞倫泰勒強森，肯尼斯布萊納和米高肯恩。,2020-08-27,片長：02時29分,劇情,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\TENET天能.jpg,4.0,TENET天能
86,劇情描述律師貞仁（申惠善 飾）得知罹患失智症的母親花子（裴宗玉 飾）涉嫌下毒殺人，因故與家人失聯多年的她懷疑事有蹊翹決定親自出手調查。追查案情的過程中，貞仁遭遇各方層層阻撓，到底她該自保並為母親翻供，揭開這樁謀殺案背後隱藏多年、不可告人的醜陋真相？,2020-07-22,片長：01時51分,,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\翻供.jpg,4.0,翻供
67,★《天才的禮物》《奇蹟男孩》後，最真摯感動的生命故事！ ★《我要為你呼吸》《惡女訂製服》監製Ｘ《漫漫回家路》配樂，攜手打造今年最動人英倫電影！ ★《女巫獵人》潔瑪雅特頓Ｘ《美女與野獸》古古瑪芭塔勞 從影以來最浪漫動人演出！  遇見你，是生命中最美好的意外 二次世界大戰期間，性格孤傲冷僻，拒人於千里之外的作家愛麗絲（潔瑪雅特頓 飾）獨自隱居在英國南方的海邊懸崖旁，苦心鑽研以科學理論推翻魔法的存在。某日，一名從倫敦戰區避難而來的男孩法蘭克（盧卡斯邦德 飾）闖入她的獨居生活，百般不願的愛麗絲對法蘭克極為冷漠、消極，在朝夕相處下，法蘭克的天真與單純卻逐漸瓦解愛麗絲封閉的心房，也喚醒她深埋心中的秘密—那年夏天，她與舊情人（古古瑪芭塔勞 飾）所共度的美好時光…。 ,2020-07-24,片長：01時39分,溫馨/家庭,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\戀夏時光.jpg,3.8,戀夏時光
46,「誰才是真正愛你的人？」  艾莉莎，一個懷抱歌唱夢的厭世女高中生，小心藏著暗戀心事，總抱怨自己是不被愛的人。一日，她目睹了好友珍碩的車禍意外，並眼睜睜看著珍碩的靈魂被魔王掠走。正當她因負疚感不知所措，一隻會說話的青蛙精靈突然現身，領著她墜入神秘的精靈國度。在那裡，艾莉莎邂逅了吉他精靈羅比，更意外得知自己早已遺忘的身世秘密。原來此時此刻，精靈國度正深陷魔王的暗黑統治中，唯有艾莉莎能打破詛咒。但在此之前，她必須先誠實聆聽自己，覓得愛的真諦。為了拯救好友的靈魂，艾莉莎決定挺身而出，竭盡所能。  懷抱著對愛的青春迷惘，有青蛙與羅比相伴，艾莉莎在精靈國度的勇敢冒險，也就此展開⋯⋯ ,2020-07-24,片長：01時24分,冒險,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\魔王的女兒.jpg,2.8,魔王的女兒
99,★韓國青龍獎影帝鄭雨盛、資深演員郭度沅聯手打造磅礡《鋼鐵雨》二部曲！ ★韓國億萬導演梁宇皙繼口碑爆棚電影《正義辯護人》後最新動作鉅作！ ★刺激直逼《全面攻佔：倒數救援》，南北韓、美國三大元首遭綁架，戰爭一觸即發！ ★「國民女婿」柳演錫顛覆暖男形象演出北韓領導人，演技大爆發！ ★《鋼鐵雨》首部曲擊敗《星際大戰八部曲：最後的絕地武士》奪韓國新片票房冠軍，締造逾445萬觀影人次、台幣11億票房！  潛艦全面攻佔 核戰一觸即發！  南韓總統(鄭雨盛飾)、北韓領導人(柳演錫飾)與美國總統(安格斯麥克菲恩飾)三大元首為達成和平協定破天荒舉辦了全球矚目的高峰會談。然過程中北韓護衛總局局長(郭度沅飾)卻突然發動武裝政變，將三大元首綁架到一艘核子潛艦上，面對南北韓僵局、中美角力和日本的箝制，全球戰爭一觸即發。  三國領袖變成人質、世界和平危在旦夕，他們更要想出一起逃出升天的辦法，在核子潛艦上的高峰會議即將展開… ,2020-07-29,片長：02時11分,劇情,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\鋼鐵雨：深潛行動.jpg,4.0,鋼鐵雨：深潛行動
100,★榮登韓國六月新片票房冠軍 ★經典神劇《信號》、《毒戰》演技派男星 趙震雄 再度化身正義警探，追查謎樣多重真相 ★韓劇多產作品實力派 裴秀彬 X《與神同行》鄭海均  名叫炯求的刑警(趙震雄飾) 前來調查小鎮上發生的神祕火災，他探查每一個村民，卻得不到任何線索，全村總有種不安的詭譎氣氛。一晚，村民們邀請炯求作客，酒後三巡，炯求失去意識，第二天他醒來時，全村民卻尊稱他為“老師”，炯求漸漸意識到他變成了小鎮上另一個身分…這到底是一場夢、騙局、還是現實…他要如何發掘這一連串的謎團真相！？,2020-07-31,片長：01時45分,懸疑/驚悚,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\雙面追緝.jpg,3.4,雙面追緝
99,★風靡全台「北海小英雄」小威重返大銀幕，暑假唯一親子動畫電影！ ★驚險的航海冒險，當「北海小英雄」小威遇上「北歐神話」雷神索爾，全新風格，視覺效果直逼《馴龍高手》。 ★戳戳鼻子、動動腦筋、「啊哈」一聲「有了」，五六年級生最懷念的卡通，小小腦袋瓜總能蹦出令人驚喜的點子鼓舞人心。  在層層冰封的維京群島中有一個布蘭村，住著一群維京海盜，他們個性單純熱情，但有勇無謀，靠著村長，也是海盜船船長哈維帶著大家賺錢謀生。  哈維的兒子小威一心嚮往登上父親的維京船，沿著北歐海岸展開刺激的冒險，但哈維不確定兒子是否有本事成為一名真正的維京戰士。當哈維從多年的死對頭屎凡那裡偷來一支神祕的寶劍，他們發現寶劍擁有神奇的力量，竟然能點物成金，哈維和村民興奮過頭，胡亂使用，竟誤將小威的母親變成了一座黃金雕像。  為了解除魔咒救回母親，小威和琪琪偷偷溜上船，與父親一同踏上前往神奇的洛基峽灣，在這場充滿驚奇和危險的旅程中，小威不會錯過機會向他父親證明，他確實有本領成為真正的維京海盜。  本故事並結合北歐神話，與雷神索爾驚喜相遇，是本片一大驚喜與賣點。  【關於北海小英雄的故事】  電影的主人翁小威源自於1963年出版，由瑞典作家努勒強森所寫的童書《維京海盜小威》，1974年由德國和日本共同製作卡通版本，在日本首播後獲得廣大迴響，也陸續於歐洲、亞洲與美洲的多個國家以不同的語言版本播出，電視卡通熱播超過40年，版權賣到超過130個國家，是名聞全球的冒險趣味動畫。 1978年《北海小英雄》在台灣首播，1982年及1990年也曾播出不同配音版本，極受觀眾的喜愛，2013年也曾再度重播，尤其主題曲傳唱率極高，是5、6年級生共同回憶的經典作品。  小威生性敏銳有創造力，小小腦袋瓜總能想出令人驚喜的聰明對策鼓舞人心，戳戳鼻子，動動腦筋「啊哈」，一聲「有了」，小威向小孩和大人證明，想更快速又更有效地克服挑戰，那就要善用卓越的點子和聰明才智，而不是動用武力，強烈傳達「運用智慧」這個歷久彌新的價值觀。 ,2020-07-31,片長：01時22分,冒險,D:\Users\Administrator\gb5566\yahoo_ptt\media\movie\images\yahoo\北海小英雄.jpg,4.0,北海小英雄
