amount_reviews,critics_consensus,date,duration,genre,images,rating,title
99,★風靡全台「北海小英雄」小威重返大銀幕，暑假唯一親子動畫電影！ ★驚險的航海冒險，當「北海小英雄」小威遇上「北歐神話」雷神索爾，全新風格，視覺效果直逼《馴龍高手》。 ★戳戳鼻子、動動腦筋、「啊哈」一聲「有了」，五六年級生最懷念的卡通，小小腦袋瓜總能蹦出令人驚喜的點子鼓舞人心。  在層層冰封的維京群島中有一個布蘭村，住著一群維京海盜，他們個性單純熱情，但有勇無謀，靠著村長，也是海盜船船長哈維帶著大家賺錢謀生。  哈維的兒子小威一心嚮往登上父親的維京船，沿著北歐海岸展開刺激的冒險，但哈維不確定兒子是否有本事成為一名真正的維京戰士。當哈維從多年的死對頭屎凡那裡偷來一支神祕的寶劍，他們發現寶劍擁有神奇的力量，竟然能點物成金，哈維和村民興奮過頭，胡亂使用，竟誤將小威的母親變成了一座黃金雕像。  為了解除魔咒救回母親，小威和琪琪偷偷溜上船，與父親一同踏上前往神奇的洛基峽灣，在這場充滿驚奇和危險的旅程中，小威不會錯過機會向他父親證明，他確實有本領成為真正的維京海盜。  本故事並結合北歐神話，與雷神索爾驚喜相遇，是本片一大驚喜與賣點。  【關於北海小英雄的故事】  電影的主人翁小威源自於1963年出版，由瑞典作家努勒強森所寫的童書《維京海盜小威》，1974年由德國和日本共同製作卡通版本，在日本首播後獲得廣大迴響，也陸續於歐洲、亞洲與美洲的多個國家以不同的語言版本播出，電視卡通熱播超過40年，版權賣到超過130個國家，是名聞全球的冒險趣味動畫。 1978年《北海小英雄》在台灣首播，1982年及1990年也曾播出不同配音版本，極受觀眾的喜愛，2013年也曾再度重播，尤其主題曲傳唱率極高，是5、6年級生共同回憶的經典作品。  小威生性敏銳有創造力，小小腦袋瓜總能想出令人驚喜的聰明對策鼓舞人心，戳戳鼻子，動動腦筋「啊哈」，一聲「有了」，小威向小孩和大人證明，想更快速又更有效地克服挑戰，那就要善用卓越的點子和聰明才智，而不是動用武力，強烈傳達「運用智慧」這個歷久彌新的價值觀。 ,20200731,片　　長：01時22分,冒險,北海小英雄,4.0,北海小英雄
65,★ 日本新片首周票房冠軍 ★ 年度最爆笑ㄎㄧㄤ片 一解社會疫情愁悶氣氛 ★ 日本新生代可愛教主 廣瀨鈴顛覆形象 首次挑戰叛逆少女 ★ 廣瀨鈴 x 吉澤亮 x 堤真一 x 佐藤健 x 妻夫木聰...26 位超豪華陣容共同演出  女大學生七瀨(廣瀨鈴 飾)在沒啥搞頭且面臨解散的死亡金屬樂團「死魂」擔任主唱，正值叛逆期的她非常討厭父親野畑計(堤真一 飾)，常在表演中一邊甩頭一邊大喊「給我去死 吧！」來發洩對父親的不滿。  某天，她的願望成真了，計真的死了？！原來計經營的製藥公司偶然發明了可讓人「假死 2天」的藥，為了抓出偷取公司商業機密的內奸，計試著讓自己死一次。可沒想到敵對公司謀劃讓他的遺體提早火化！  本該討厭父親的七瀨，如何在短短兩天的期限內，與毫無存在感的鬼魂社員松岡卓(吉澤亮飾)、變成鬼魂現身的計，聯手阻止這項陰謀並讓計起死回生呢？,20200522,片　　長：01時33分,喜劇,靠北少女,3.2,靠北少女
92,《1/2的魔法》故事背景在現代科技已比精通魔法還方便的精靈世界，精靈、人馬、美人魚、獨角獸、小龍等魔法生物都生活在現代化社區裡，過著與你我無異的「沒有魔法的生活」。由湯姆霍蘭與克里普瑞特所配音的精靈兄弟們，很小的時後便失去了父親，但在弟弟的16歲生日這天，他收到了一個很特別的禮物- 他父親從前的魔杖以及一串魔咒，可以讓爸爸起死回生，但年久失修的魔法技能，讓施魔法時出了差錯，爸爸只剩一雙腿，於是兄弟倆踏上尋找魔法石的征途，最後能否順利讓爸爸「完璧」歸來呢?,20200522,片　　長：01時42分,冒險,1/2的魔法,4.3,1/2的魔法
83,★《殺手保鑣》幕後團隊殘酷打造，繼《奪魂鋸》後，步步進逼的血腥遊戲。 ★美國2019 Popcorn Frights 電影節 觀眾票選最佳影片  難得的周末家庭夜變得殘酷無情，傑爾被突然闖入的陌生人挾持，與另外三名囚者受困地下室。當他們試圖逃離，卻陷入一場艱苦的奮戰，他得解決過去的難題並挽救家人…,20200605,片　　長：01時37分,,敢殺就來,3.1,敢殺就來
99,★繼《火線追緝令》、《龍紋身的女孩》後又一懸疑驚悚犯罪力作！ ★《全面追緝令》《桃色追捕令》「推理天王」詹姆斯派特森全球暢銷小說改編！ ★奧斯卡、金球獎最佳外語片《三不管地帶》導演丹尼斯塔諾維奇最新鉅作！ ★耗資6億台幣重金打造，橫跨倫敦、挪威、斯德哥爾摩、美國四地取景拍攝！  每個命案現場都是一幅名畫　只有屍體知道真相...  紐約刑警雅各(傑佛瑞狄恩摩根飾)和前妻瓦萊麗(芳姬詹森飾)的愛女在倫敦度蜜月時慘遭殺害，雅各親赴歐洲見女兒最後一面，卻發現命案疑點重重，為了追捕兇手他私下展開調查，意外捲入了橫跨全歐洲的連環殺人案。連環殺人案遍布巴黎、哥本哈根，法蘭克福和斯德哥爾摩等各地，每起案件的死者都會跟上一位被害者的屍體殘骸一同擺放成宛如藝術品的奇特姿態，讓案情更加撲朔迷離。  而兇手的行蹤成謎，你永遠不知道下一個受害者是誰，除非收到兇手寄來的明信片。這一回，記者黛西(庫什珍寶飾)收到兇手寄出的明信片寫著：「愛將永不消逝…」成為了查案唯一線索，雅各決定與黛西聯手，抽絲剝繭拼湊出連環殺人案的背後真相！,20200619,片　　長：01時45分,,明信片謀殺案,3.9,明信片謀殺案
92,"★ 日本雙週票房冠軍　影帝渡邊謙 ╳ 佐藤浩市攜手搶救家園 ★ 日本奧斯卡最佳導演最新鉅作　重量級群星團結演出 ★ 無名英雄們令人動容的奉獻精神　向第一線人員致敬  他們是守護家園的唯一希望！ 2011年3月11日下午2點46分，日本東北地區發生該國史上最強的規模9.0地震，引發的大海嘯並導致超過19,000人喪生。海嘯意外且無情地吞沒了福島縣內的福島第一核電廠，若放著爐心熔毀的核電廠不管，日本將承受超乎想像的災難。  面臨如此生死交關的困境，50位無名英雄們決定留在核電廠處理危機。儘管電廠內部人員辛勤奮鬥，事態卻仍不斷惡化，剩下的方法只有一個：執行圍阻體排放措施。作業員必須以肉身進入反應爐内徒手施作，且是全球史上的首次嘗試，毫無前例可循！  在與外部隔離、無法獲得情報的情況下，英雄們一邊擔心著留在避難所的家人們，一邊開始執行作戰，而全世界都在屏息以待…… 唯有無私奉獻 才能創造奇蹟！ ",20200624,片　　長：01時57分,,福島50英雄,4.0,福島50英雄
98,★ 2020年美國上映，韓國首周飆出票房冠軍 ★ 網路瘋傳迷因「比魔杖好用」正宗原梗電影 ★《哈利波特》丹尼爾雷德克里夫X《弒婚遊戲》薩瑪拉威明 玩命對決 ★《瘋狂麥斯：憤怒道》《阿凡達》《捍衛任務》炸翻感官 製作團隊 ★ 最危險真人直播遊戲，不是勝利，就是死亡！  邁爾斯（丹尼爾．雷德克里夫 飾）是個無聊的普通上班族，下班後的時間都躲在螢幕後面做鍵盤酸民。  一天，他的留言得罪了危險的「死陣」真人實境遊戲老闆，被揍昏後邁爾斯發現有兩把手槍釘在他的雙手上，不僅造成他吃飯和如廁時極大的困擾，他甚至被強迫加入了這個危險對戰遊戲，得殺掉目前第一名的玩家妮克絲（薩瑪拉．薇明 飾），否則就等著被她殺掉。 ,20200624,片　　長：01時35分,懸疑/驚悚,玩命Online：雙槍對決,3.7,玩命Online：雙槍對決
74,《天后小助理》一片設定在洛杉磯流行音樂圈光彩奪目、紙醉金迷的世界，故事描述流行樂天后葛蕾絲（崔西艾莉絲羅斯 飾）無與倫比的才華和目中無人的自大狂，已經達到了令人難以忍受的巔峰。瑪姬（達柯塔強生 飾）是葛蕾絲工作負荷超載的私人小助理，她總是被葛蕾絲呼來喚去，只能幫她跑跑腿，做一大堆瑣碎的雜事，但是瑪姬仍然希望能夠實現她從小就擁有的夢想，成為一名音樂製作人。當葛蕾絲的經紀人（冰塊酷巴 飾）給了她一個能夠改變她歌唱生涯的選擇時，瑪姬和葛蕾絲就想出了一個計劃，可能可以永遠改變她們的人生。,20200624,片　　長：01時53分,,天后小助理,3.8,天后小助理
67,"《萬花嬉春》以好萊塢無聲片過度到有聲片的1920年代為背景，用歌舞貫穿劇情，敘述業餘舞者出生的默片明星唐洛克伍（金凱利飾），與好友科斯莫布朗（唐納奧康諾飾）努力打拼進入好萊塢的過程，而唐憑著姣好的外貌與琳娜拉蒙（珍哈根飾）被電影公司塑造成炙手可熱的銀幕情侶，琳娜為了掩飾自己在有聲片中難聽的嗓音，逼迫才藝俱佳的新進演員凱西薛爾頓（黛比雷諾飾）一輩子作為她的替「聲」，因此唐只好使出非常手段揭穿琳娜的虛假形象，最後與凱西成為受到眾人祝福的情侶。  【關於電影】  《萬花嬉春》生動豐富的劇情融合精彩絕倫的歌舞表演，加上炫彩奪目的影像及華麗宏偉的排場，讓該片上映後近70年來在影史上有著無可取代的歌舞地位。其中又以唐在送完凱西回家後，因愛情的喜悅不畏風雨、甩起雨傘在雨中即興的「Singing In The Rain」最為經典，他率性灑脫的風格搭上趣味橫生的踢踏舞步，令許多觀眾不自覺嘴角上揚，隨著音樂旋律哼起「I'm singing in the rain, just singing in the rain. What a glorious feeling, I'm happy again…」，透過銀幕感受甜蜜的戀愛氛圍。韻味十足的雨中舞姿更是後世爭相模仿演藝的橋段，至今歷久不衰。  1952年上映的《萬花嬉春》由知名歌舞片導演史丹利杜寧和舞王金凱利共同執導，金凱利更身兼該片的編舞及主演，其趣味盎然的故事結合戲劇性十足的歌舞表演，不僅獲奧斯卡金像獎、金球獎提名肯定，也被美國電影學會評為百年百大歌舞電影之首，多年後持續維持爛番茄100%的新鮮度，被影迷公認為不朽的音樂歌舞片傑作。華納兄弟電影6月25日（週四）端午連假起重新上映這部影史經典，讓影迷在優美愉快的旋律、熱情洋溢的歌舞中，來場視覺與聽覺的雙重享受。",20200625,片　　長：01時43分,喜劇,萬花嬉春,4.3,萬花嬉春
99,★改編自日本知名作家貴志祐介經典作品《黑色之家》，獲得日本驚悚小說大賞首獎，暢銷突破百萬冊 ★金馬影后林嘉欣改頭換面扮傷殘的怪媽媽，聯手金獎影帝黃秋生合作，飆出嚇人神演技 ★一條人命值多少錢？一對古怪夫妻的兒子上吊自殺，保險員直覺是詐領保險金的謀殺案，越調查就越陷入危機之中  保險經紀葉永信（陳家樂 飾）做事熱情認真，一天突然被神秘客戶指定跟進一張保單，上門拜訪時，竟然親眼目睹客戶朱重德（黃秋生 飾）的兒子吊死在潻黑的房間內，嚇出一身冷干的他，認為朱重德在現場的反應古怪，直覺認定他是為了詐取保險金而殺了兒子，決心對朱重德和他殘障的妻子沈子玲（林嘉欣 飾）展開調查。  葉永信卻驚覺越接近真相的同時，恐嚇的事件接二連三地發生，危險向他和他身邊的人逐步逼近，他也處身死亡邊緣...。,20200703,片　　長：01時50分,,死因無可疑,4.3,死因無可疑
94,「沒有我，你他媽什麼也不是！」~頭號粉絲 患有亞斯伯格症的穆斯是個重度影痴，對經典恐怖片尤其著迷。杭特鄧巴是他最崇拜的男星，他的每部電影台詞穆斯都能倒背如流，還收藏了所有的電影海報、DVD以及電影周邊，一切就只缺他的親筆簽名了。這天，死忠的穆斯終於等到巨星杭特舉行簽名會，穆斯苦苦排了一個多小時，就快輪到他時，杭特卻因故提前結束簽名會，但是這無法讓穆斯死了這條心。他透過「追星」APP找到了杭特的地址，卻被杭特誤以為是跟蹤狂，狠狠教訓了一頓。被冤枉的穆斯一心想跟偶像告白，他在夜間偷偷闖入豪宅，趁著杭特沉睡時搞起自拍，還將照片上傳到社群媒體大肆炫耀。眼見一切就要失控了，杭特隔天醒來竟發現自己被五花大綁在床上……  本片改編自美國金屬樂團Limp Bizkit（林普巴茲提特）主唱佛瑞德斯特被粉絲騷擾到忍無可忍的親身經驗。佛瑞德斯特找來他的偶像約翰屈伏塔飾演這名恐怖大叔，一心追星，無所不用其極，卻意外粉碎了巨星的一生。片中充斥著潑汽油、戳眼、爆手等情節，爽度更勝《戰慄遊戲》。  【關於電影】  名樂團主唱不堪粉絲騷擾經歷改編成電影，約翰屈伏塔升格電影製片 電影合作起源於約翰屈伏塔拍攝電影《浴火英雄》的殺青酒會，當時導演佛瑞身為瓦昆菲尼克斯的好友，當晚他抓緊機會與偶像約翰屈伏塔暢談甚歡，雙方約定好如果有機會一定要合作拍電影。沒想到十五年之後，佛瑞將自身經驗改編成電影劇本，’ 瘋狂粉絲的角色完全就是為約翰屈伏塔量身訂做，劇本完成後更是立刻獲得他的首肯，不僅擔任男主角，還從協助選角、造型建議，到幫忙籌措資金，一肩扛起製片的工作。對於偶像與粉絲文化，約翰屈伏塔大方表示他在不同時期，也有過許多不同的偶像，例如披頭四、芭芭拉史翠珊等等，「如果沒有偶像文化，那人們將沒有創造力。」相較於導演的不堪騷擾，約翰屈伏塔表示「我由衷感謝我的粉絲們，沒有他們，我什麼都不是。」  約翰屈伏塔從影以來最滿意的演出，栗子頭造型撞臉當紅韓星 巧合的是，美國媒體將約翰屈伏塔飾演的「瘋狂粉絲」和瓦昆菲尼克斯飾演的「小丑」相互對照。對此屈伏塔表示瓦昆菲尼克斯飾演的小丑是一個精神扭曲的角色，而他在《頭號粉絲》飾演的穆斯一角並非精神病患，「穆斯有輕微的亞斯伯格症，我不認為自閉症類群障礙是一種精神疾病，而是一種精神的狀態。」他形容，穆斯不過是缺乏交互性社交互動、有溝通障礙，無法分辨真實與虛擬世界，但他從頭到尾沒有惡意。約翰屈伏塔聲稱詮釋這個如孩童般純真的自閉大叔，是他從影以來最具挑戰的演出，因為這是與他個人反差最大的角色，「我以《頭號粉絲》這部電影為榮，同時我非常滿意我在裡面的演出，這也許是我最喜歡的角色之一。」 ,20200703,片　　長：01時29分,,頭號粉絲,2.9,頭號粉絲
83,★ 阿根廷瘋狂破億賣座電影，觀影人次破百萬 ★阿根廷金像獎「最佳影片最佳導演」等11項大獎提名 ★坎城影展一種注目單元、多倫多電影節官方入選  當你凝視深淵 深淵也凝視著你… 以「平民路線」為競選形象的阿根廷總統，當選後一直沒有代表性建設，成為國內媒體訕笑調侃的對象。在參加國際高峰會期間，他深陷生涯至今最慘烈的政治與私生活風暴，國內的貪腐醜聞衝著他來，南美列強和狡猾的老美包圍著他，而唯一的女兒竟然在峰會關鍵時刻突然昏倒！在催眠師的引導下，她開始回想起遺失的記憶，這些她原本不可能知道的秘密，將帶給總統先生私人和公眾生活不可預料的影響……  【關於電影】 金獎團隊 打造重量級政治腹黑鉅片！ 《神秘高峰會》為導演桑迪亞哥米崔（Santiago Mitre）繼國際讚譽的《幫派》後最新電影作品，《生命中最抓狂的小事》及《大犯罪家》得獎幕後班底操刀，拉美影壇二后一帝堅強幕前陣容演出總統、第一千金和機要心腹要角。  氣場強大、充滿威信的總統由《生命中最抓狂的小事》、《謎樣的雙眼》重量級男主角、拉美影帝里卡多達林（Ricardo Darín）飾演，以《生命中最抓狂的小事》和《幫派》分別獲得阿根廷奧斯卡影后的艾瑞卡李維（Érica Rivas）及朵樂絲方濟（Dolores Fonzi）演出兩位女主角，美國演員克利斯汀史萊特（Christian Slater）扮演來自美國的政治顧問，完美詮釋政治掮客和藹又狡詐的一面，曾三獲奧斯卡提名的西班牙作曲家阿爾貝托伊格萊西亞斯（Alberto Iglesias）擔任本片配樂。場景包括總統辦公室以及總統專機，皆為阿根廷總統所使用的真實場所，《神秘高峰會》也以11項提名領先阿根廷金像獎提名。,20180629,片　　長：01時56分,,神秘高峰會,3.4,神秘高峰會
75,★ 感動全日本！超越《明天，我要和昨天的妳約會》，年度最催淚戀愛電影！ ★ 超人氣催淚愛情輕小說改編，《座敷童子的代理人》仁科裕貴最新作品！ ★《俺物語!!》青春戀愛電影大師河合勇人最新導演作品！ ★ 板垣瑞生、吉柳咲良、竹内涼真共同演繹最感動揪心約會電影！ ★ 一對因為「傷停補時」邂逅的男女，微甜苦澀，令人心痛的青春戀愛物語！  停止的時間，是我們最初也是最後的愛戀 某個夜晚，青年醫生（竹內涼真飾演）對著抱怨自己看見幽浮，卻沒人相信他的少年患者，聊起過去曾發生在自己身上，那「時間停止」的不可思議經驗，並憶起當時所邂逅的「心愛之人」…。場景一轉，過著黯淡生活的重考生相葉孝司（板垣瑞生飾演），則在某天遭遇到除自己以外，全世界人事物都突然靜止的奇妙現象。那時是12點15分，不知為何只有孝司能自由行動。當他來到大街時，邂逅了同樣能跟他自由行動的少女篠宮時音（吉柳咲良飾演）。兩人萌生淡淡情愫，並將這段停止的時間稱作「傷停補時」。這也讓孝司原本黯淡的日子，突然開始綻放光輝…。  「我也想在傷停補時之外的時間見到妳！」孝司向時音告白了自己的心意。不過時音卻在一句「抱歉，我已經沒辦法再見你了」之後，從孝司面前消失無蹤。時音無法告訴孝司的重大秘密是什麼？究竟青年醫生過去所邂逅的心愛之人是誰？而孝司與時音的戀愛，又將會何去何從呢？  【關於電影】  超越《明天，我要和昨天的妳約會》，年度最催淚戀愛電影  《在時間停止的世界相遇》改編自仁科裕貴的原作小說《初戀，傷停補時》，並被譽為是繼《明天，我要和昨天的妳約會》、《與妳的第100次愛戀》之後，又一揪心催淚的奇幻愛情物語。本片由曾執導《俺物語!!》等片的「青春戀愛電影大師」河合勇人操刀，溫柔描繪出誰都想像不到、獨一無二的耀眼初戀故事。劇組並找來備受矚目的新生代演員板垣瑞生，飾演總是一下子就放棄，每天過得有氣無力的重考生「相葉孝司」。板垣身兼實力派偶像團體「M!LK」人氣成員，更憑藉電影出道作《所羅門的偽證》，一舉拿下日本影評人大獎的「最佳新人男演員獎」肯定，之後並演出NHK大河奇幻劇《精靈守護者》引發話題，而這也是這他首度擔綱主演的作品。  至於能在傷停補時中自由行動的少女「篠宮時音」，則找來拿下第41屆Horipro星探隊歷代最年輕優勝後，又受拔擢成為音樂劇《彼得潘》最年少主演的吉柳咲良擔綱。她近期也參與動畫電影《天氣之子》的配音工作，本片也是她的電影出道之作，將以鮮活演技大受矚目。兩人透過精湛演技，將少男少女初戀時的青澀、對彼此的悸動，甚至是初識時不熟悉彼此的小尷尬，詮釋得絲絲入扣。此外，兩人浪漫甜蜜的約會場景，以及男主角不顧一切為女主角付出的愛，勢必將讓許多觀眾感動落淚。  值得一提的是，過去曾有過「傷停補時」體驗，也知道該現象背後真相的關鍵人物「青年醫生」一角，則由近期人氣爆棚的竹內涼真擔綱；這也是他繼電視劇《黑色止血鉗》之後，再度飾演醫生角色，也為這部戀愛電影更添重量。此外，劇組也找來石橋杏奈、甲本雅裕等實力派演員共同演出，讓故事更加精彩。本片並找來當今最受矚目的流行樂團「綠黃色社會」，為本片量身打造動聽主題曲〈心上人〉，清新地為本片帶來揪心感動。,20191009,片　　長：01時45分,奇幻,在時間停止的世界相遇,3.6,在時間停止的世界相遇
97,★「京都動畫」虐心打造，催淚更勝《電影版聲之形》！ ★ 集結石川由依、壽美菜子、悠木碧等超人氣聲優陣容擔綱配音！ ★ 全台動畫迷爭相傳頌「人類聖經」、「宇宙神作」的感人物語！ ★ 一位對活著感到絕望的少女，一段找到「永恆」的感動故事！ ★ 京都動畫大賞輕小說獲獎作品改編，充滿人情味的暖心感動新篇章！ ★ 全新角色登場，女主角薇爾莉特的嶄新造型，勢必讓觀眾驚艷連連！ ★ 美不勝收的場面、扣人心弦的故事，唯美悠揚的音樂，聲優精湛的表現！ ★ 人氣聲優茅原實里擔任配音，並優揚獻唱量身打造專屬主題曲〈艾咪〉！ ★ 日本上映10天，票房勇破1.4億台幣，觀眾力讚：「滿滿的催淚感動！」  為了守護重要的事物，我把我的未來給賣了… 一間盛開著白色山茶花的女子貴族學校，但看在伊莎貝拉約克（壽美菜子配音）眼中，這個以高牆隔絕外界的校園，就彷彿是「牢籠」般的存在…。這時，提供「自動手記人偶」服務的薇爾莉特伊芙加登（石川由依配音），受到約克家雇用，來到這所校園，協助她在社交圈的首次亮相能夠圓滿成功。然而這位陷入絕望的少女，似乎有一段埋藏在心中的過去。究竟，薇爾莉特將如何為她敞開心扉呢？  【關於電影】  「京都動畫」虐心打造，催淚更勝《電影版聲之形》！ 《紫羅蘭永恆花園》由日本知名優質動畫品牌「京都動畫」打造，改編自曉佳奈創作、榮獲第5屆京都動畫大獎的輕小說作品，也是京都動畫大獎有史以來，唯一獲得「大賞獎」的作品（其餘幾屆的大賞獎都從缺）。本作女主角「薇爾莉特伊芙加登」，是位擁有金髮藍眼的美麗少女。身為孤兒的她，父母、年紀不詳，然而與她美貌相反的，是她那罕見的戰鬥能力。也因為她在戰爭時期的強大戰力，讓她被軍中同袍無視為人類，反而視為「武器」般的存在。之後因為戰爭失去雙手，薇爾莉特離開軍隊，並裝上義肢，開始在C·H郵政社擔任起「自動手記人偶」的代筆工作。這位像人偶般清澈無暇、沒有多餘感情少女，為了想要理解當時戰場上重要之人，對她所要傳達的話語，她不斷前往各地，踏上一段尋找何謂「愛」的旅程。透過一次次為不同委託人工作，她與各式各樣的人們相遇，並將對方無法言說的話語，或是綿密的思念，化作一封又一封的書信，將重要之言給投遞出去。她也從這些人身上，逐漸學會人與人之間的相處與情感，並逐漸開始懂得什麼是「愛」…。  電視動畫於2018年1月10日起播出，一播出就引發極大轟動與討論，甚至被網友高度讚譽為「人類聖經」、「宇宙神作」。尤其電視動畫以劇場版的製作品質來打造，也再度證明京都動畫的誠意與製作實力。也因為電視動畫的轟動，讓製作團隊繼續在2019年推出劇場版動畫《紫羅蘭永恆花園外傳－永遠與自動手記人偶－》。故事將延續電視動畫的架構，以全新故事內容，透過一位陷入絕望的少女「伊莎貝拉」展開，並將舞台設定在一所被她視為「牢籠」的女子貴族學校。薇爾莉特這回將化身訓練師，一方面要協助她可以圓滿在社交圈首次亮相，另方面還要幫她敞開封閉的心扉，甚至牽起一段埋藏在伊莎貝拉心中的遺憾過往。  透過京都動畫美不勝收的作畫品質、原著作者曉佳奈扣人心弦的故事、唯美悠揚的音樂，以及石川由依、壽美菜子、悠木碧等人氣聲優們的精湛配音表現，為觀眾帶來充滿人情味的暖心感動！值得一提的是，本片不僅有全新角色登場，女主角薇爾莉特更將以有別於電視動畫的嶄新服裝造型亮相，勢必讓觀眾驚艷連連！這也讓本片在日本上映10天，就勇破1.4億台幣票房佳績。觀眾更在觀賞後力讚：「內斂又細緻的感動！」「慢慢堆疊到最後，讓我在最後流下感動的淚水！」「催淚更勝《電影版聲之形》！」如今本片終於在台灣絲的千呼萬喚之下，確定將在11月1日於全台感動獻映。 ,20191101,片　　長：01時30分,,紫羅蘭永恆花園外傳－永遠與自動手記人偶－,4.6,紫羅蘭永恆花園外傳－永遠與自動手記人偶－
62,★「酷噗嚕啪」喊出英雄正義口號，跟著巧虎一起成為英雄吧！ ★每年專屬小朋友的電影盛事，拿著英雄變身棒，在電影院和巧虎一起加油 ★幫助巧虎、琪琪、妙妙、桃樂比解決英雄島大危機吧！ ★勇氣 團結 歡樂 好朋友 只有巧虎電影  卡歐先生的好朋友巫露露創造了英雄島，在島上大家可以與自己喜歡的英雄們認識。巧虎、琪琪、妙妙、桃樂比來到英雄島，開心的學習著自己喜歡的英雄魔法。但沒想到，英雄島突然出現了壞機器人，開始破壞英雄島，巫露露帶著英雄們準備要對抗壞人！  這個壞機器人到底是誰？  巧虎與他的好朋友們能拯救英雄島嗎？ ,20200117,片　　長：01時00分,動畫,巧虎電影：英雄遊樂園,3.4,巧虎電影：英雄遊樂園
89,★改編自世界文學名著、20世紀百大小說《野性的呼喚》 ★開拓全新動態捕捉技術視野，將巴克傳奇冒險故事再現大銀幕 ★超擬真動畫視 覺特效 神級表現動物真實感與細膩情感  巨星哈里遜福特所主演《極地守護犬》，由《阿拉丁》、《馴龍高手》動畫大導克里斯桑德斯首度執導真人動畫電影，改編自傑克倫敦世界名著《野性的呼喚》。劇情描述靈犬巴克原本生活在充滿陽光的加州，沒想到卻意外被拐賣到寒冷偏遠、盛產黃金的北方阿拉斯加，巴克輾轉成為雪橇犬，流落在不同主人之間，在這淘金熱時期，等著它的不是安逸的生活，巴克必需呼喚起深藏內心的野性，來面對嚴峻的生存考驗，而最終它將回歸最原始的自己，並成為自己的主人… 極地的守護者。,20200227,片　　長：01時40分,動作,極地守護犬,4.1,極地守護犬
82,★ 奧地利鬼才女導首度角逐坎城金棕櫚 ★ 2019年坎城影展影后 ★ 開創當代奇幻電影美學新經典 ★ 「極致藝術打造驚悚片！」——綜藝週刊  邪惡是這樣誕生的…… 單親媽媽艾莉絲（艾蜜莉・比查姆 飾演）是一位致力研發新品種的植物學家，成功培育出一種會開出鮮紅花朵的奇幻植物，不僅外觀嬌豔可供觀賞，更有「使人開心、抗憂鬱」的神奇療效。為了拉近與兒子之間的距離，她以兒子的名字「喬」來命名新植物，還違反公司規定偷偷帶了一盆小魔花回家。當魔花盛開之後，艾莉絲開始發現事情不對勁，這個理應帶給大家快樂的美麗花朵，竟然暗藏難以收拾的危險因子......  【關於電影】  鬼才女導預言大作 首度角逐坎城金棕櫚 《小魔花》由曾拿下愛丁堡影后的英國女演員艾蜜莉比查姆領銜主演，英國性格演員班維蕭則飾演與艾莉絲有著曖昧情愫的同事，奧地利導演潔西卡賀斯樂（Jessica Hausner）導演。賀斯樂出生於1972年，父親是奧地利知名心理現實主義藝術家，兩位親姊妹則分別藝術家和戲服設計師，可說是從小受到藝術薰陶。賀斯樂畢業於維也納影藝學院，就學期間，就曾兩度憑藉短片作品在坎城影展短片競賽嶄露頭角，並三度入選一種注目單元，包括2001年首部作品《可愛的麗塔》、2004年第二部作品《鬼飯店》。2009年，《奇蹟渡假》讓她入圍了義大利威尼斯影展主競賽單元，一舉奪得影評人費比西獎。2014年作品《瘋狂的愛》則再度入圍坎城影展一種注目單元，今年更憑藉英語片處女作《小魔花》首度入圍坎城影展主競賽，被視為創作生涯巔峰，其奇幻懸疑的元素也被譽為1960年代科幻經典電影《天外魔花》接班之作，導演更表示80年代膾炙人口的《異形奇花》為靈感來源，同為鬼變奇異的「異型花系電影」，《小魔花》透過風格化的運鏡與日本作曲家伊藤貞司的配樂，營造了一部簡潔卻又詭異的末世寓言。 ,20200401,片　　長：01時46分,懸疑/驚悚,小魔花,3.6,小魔花
67,1956年，東柏林的一班畢業生，在資訊封閉的限制下，輾轉得知了匈牙利人正勇敢對蘇聯革命卻死傷慘重，決定隔天在課堂上群起默哀兩分鐘致意。  萬萬沒想到這小舉動卻引發巨大的波瀾，校長協同教育部高官將他們定調為反叛分子，若不揪出主使者，全班都無法畢業，甚至家人的工作都會受影響。 這時究竟該為正義團結，還是自保優先呢？ ,20200424,片　　長：01時51分,,無聲革命,4.1,無聲革命
63,★ 真摯友情 感動直逼《一路玩到掛》 ★ 威尼斯影帝 法布萊斯魯奇尼 Ｘ 凱薩獎影帝提名 派屈克布瑞爾 聯手飆戲 ★ 身邊有最好的朋友 才算擁有最棒的人生 ★ 誤打誤撞的瘋狂旅行 患難與共的真摯情誼 每個人都要《逆轉人生》 ★ 《小王子》製作團隊打造 療癒暖心之作  學生時代起，亞瑟跟凱薩就是患難與共的摯友，因為一場陰錯陽差的誤會，凱薩以為亞瑟得了絕症，只剩下最後幾個月的生命，因此他不顧反對硬搬進亞瑟家，想陪好友完成所有人生心願，把剩下的每一天都活出最瘋狂的色彩......。 ,20200508,片　　長：01時58分,喜劇,陪你玩最大,3.3,陪你玩最大
